DATE,TYPE,TESTED,RECOVERED,VACCINATED 2 ,VACCINATED 1,CONFIRMED ,DECEASED
09-07-2021,delta,2025365,45291,1141217,2063829,42660,1207
10-07-2021,total,430885470,29967526,72861088,303171498,30836262,408072
10-07-2021,delta,1843500,41511,1407562,2428756,41494,898
10-07-2021,delta7,12630517,316864,8776943,16034337,291499,6039
11-07-2021,total,432317813,30007214,73333649,304018852,30873916,408792
11-07-2021,delta,1432343,39688,472561,847354,37654,720
11-07-2021,delta7,12540356,314210,8765285,15695170,289003,6034
12-07-2021,delta,1740325,47544,1521216,2593929,30818,2024
12-07-2021,total,434058138,30054758,74854865,306612781,30904734,410816
12-07-2021,delta7,12633257,309821,8473643,15440391,285795,7506
13-07-2021,delta7,12641542,305203,8693680,17680707,282145,7201
13-07-2021,total,435973639,30097194,76310396,311387539,30945048,411441
13-07-2021,delta,1915501,42436,1455531,4774758,40314,625
14-07-2021,delta,2038319,39293,1500593,2141963,41759,578
14-07-2021,total,438011958,30136487,77810989,313529502,30986807,412019
14-07-2021,delta7,12786061,299967,8853310,17639632,278203,6960
15-07-2021,total,440023239,30176314,79227578,316116189,31025878,412563
15-07-2021,delta,2011281,39827,1416589,2586687,39071,544
15-07-2021,delta7,13006634,295590,8915269,17437276,273770,6596
16-07-2021,total,442021954,30220192,81030653,318665226,31063995,413123
16-07-2021,delta7,12979984,294177,9577127,17922484,269227,5949
16-07-2021,delta,1998715,43878,1803075,2549037,38117,560
17-07-2021,delta7,13073193,294717,10176865,18722264,269016,5568
17-07-2021,delta,1936709,42051,2007300,3228536,41283,517
17-07-2021,total,443958663,30262243,83037953,321893762,31105278,413640
18-07-2021,delta7,13104443,293574,10203408,18925584,269692,5349
18-07-2021,total,445422256,30300788,83537057,322944436,31143608,414141
18-07-2021,delta,1463593,38545,499104,1050674,38330,501
19-07-2021,total,447341133,30346144,85453618,326392783,31173028,414513
19-07-2021,delta,1918877,45356,1916561,3448347,29420,372
19-07-2021,delta7,13282995,291386,10598753,19780002,268294,3697
20-07-2021,delta7,13219634,285826,10445847,17328673,270108,7070
20-07-2021,total,449193273,30383020,86756243,328716212,31215156,418511
20-07-2021,delta,1852140,36876,1302625,2323429,42128,3998
21-07-2021,total,450911712,30421911,87591939,330259212,31256843,419021
21-07-2021,delta,1718439,38891,835696,1543000,41687,510
21-07-2021,delta7,12899754,285424,9780950,16729710,270036,7002
22-07-2021,delta7,12916306,284000,10244301,17828962,265828,6938
22-07-2021,total,452939545,30460314,89471879,333945151,31291706,419501
22-07-2021,delta,2027833,38403,1879940,3685939,34863,480
23-07-2021,delta,1631266,35145,1590566,2874665,39501,542
23-07-2021,delta7,12548857,275267,10031792,18154590,267212,6920
23-07-2021,total,454570811,30495459,91062445,336819816,31331207,420043
24-07-2021,total,456289567,30535497,92763169,340387695,31371493,420584
24-07-2021,delta,1718756,40038,1700724,3567879,40286,541
24-07-2021,delta7,12330904,273254,9725216,18493933,266215,6944
25-07-2021,total,457444011,30571442,93393294,341802707,31409672,420995
25-07-2021,delta,1154444,35945,630125,1415012,38179,411
25-07-2021,delta7,12021755,270654,9856237,18858271,266064,6854
26-07-2021,total,459164121,30613945,95396246,346516149,31440492,421413
26-07-2021,delta,1720110,42503,2002952,4713442,30820,418
26-07-2021,delta7,11822988,267801,9942628,20123366,267464,6900
27-07-2021,total,460900978,30655598,96832598,349324061,31483463,422054
27-07-2021,delta7,11707705,272578,10076355,20607849,268307,3543
27-07-2021,delta,1736857,41653,1436352,2807912,42971,641
28-07-2021,total,462629773,30694135,98160986,352545271,31526628,422694
28-07-2021,delta,1728795,38537,1328388,3221210,43165,640
28-07-2021,delta7,11718061,272224,10569047,22286059,269785,3673
29-07-2021,total,464650723,30736250,99893015,356140739,31571299,423243
29-07-2021,delta7,11711178,275936,10421136,22195588,279593,3742
29-07-2021,delta,2020950,42115,1732029,3595468,44671,549
30-07-2021,total,466427038,30773570,101698166,359820313,31612798,423841
30-07-2021,delta,1776315,37320,1805151,3679574,41499,598
30-07-2021,delta7,11856227,278111,10635721,23000497,281591,3798
31-07-2021,total,468216510,30813057,103492436,366806160,31654741,424383
31-07-2021,delta,1789472,39487,1794270,6985847,41943,542
31-07-2021,delta7,11926943,277560,10729267,26418465,283248,3799
01-08-2021,delta7,12201483,278243,10835759,26191879,285698,3812
01-08-2021,total,469645494,30849685,104229053,367994586,31695370,424807
01-08-2021,delta,1428984,36628,736617,1188426,40629,424
02-08-2021,delta,1649295,39120,1688135,4632340,30085,420
02-08-2021,total,471294789,30888805,105917188,372626926,31725455,425227
02-08-2021,delta7,12130668,274860,10520942,26110777,284963,3814
03-08-2021,delta,1847518,36552,1278785,5463671,42530,561
03-08-2021,total,473142307,30925357,107195973,378090597,31767985,425788
03-08-2021,delta7,12241329,269759,10363375,28766536,284522,3734
04-08-2021,delta7,12263590,273095,10055034,28581004,284154,3626
04-08-2021,total,474893363,30967230,108216020,381126275,31810782,426320
04-08-2021,delta,1751056,41873,1020047,3035678,42797,532
05-08-2021,total,476533650,31008136,109696545,385631050,31855787,426785
05-08-2021,delta,1640287,40906,1480525,4504775,45005,465
05-08-2021,delta7,11882927,271886,9803530,29490311,284488,3542
06-08-2021,delta,1783314,40026,1271504,4410510,38705,616
06-08-2021,total,478316964,31048162,110968049,390041560,31894492,427401
06-08-2021,delta7,11889926,274592,9269883,30221247,281694,3560
07-08-2021,delta7,11822675,279040,8939905,27571991,278819,3509
07-08-2021,delta,1722221,43935,1464292,4336591,39068,491
07-08-2021,total,480039185,31092097,112432341,394378151,31933560,427892
08-08-2021,delta7,12121738,282244,8768113,27673007,274226,3532
08-08-2021,delta,1728047,39832,564825,1289442,36036,447
08-08-2021,total,481767232,31131929,112997166,395667593,31969596,428339
09-08-2021,delta,1511313,41461,1345045,4490464,27428,376
09-08-2021,total,483278545,31173390,114342211,400158057,31997024,428715
09-08-2021,delta7,11983756,284585,8425023,27531131,271569,3488
10-08-2021,total,485056507,31213487,115484436,403596088,32035404,429211
10-08-2021,delta,1777962,40097,1142225,3438031,38380,496
10-08-2021,delta7,11914200,288130,8288463,25505491,267419,3423
11-08-2021,delta,2313689,39127,1206254,3384241,41586,491
11-08-2021,total,487370196,31252614,116690690,406980329,32076990,429702
11-08-2021,delta7,12476833,285384,8474670,25854054,266208,3382
12-08-2021,delta7,12937129,286634,8257055,25998306,261284,3500
12-08-2021,delta,2100583,42156,1262910,4649027,40081,583
12-08-2021,total,489470779,31294770,117953600,411629356,32117071,430285
13-08-2021,delta7,13383613,282367,8375739,26804555,261340,3361
13-08-2021,total,491700577,31330529,119343788,416846115,32155832,430762
13-08-2021,delta,2229798,35759,1390188,5216759,38761,477
14-08-2021,delta,1923863,37936,1927101,5729286,36135,491
14-08-2021,total,493624440,31368465,121270889,422575401,32191967,431253
14-08-2021,delta7,13585255,276368,8838548,28197250,258407,3361
15-08-2021,delta,1181212,35936,513649,1497349,33245,421
15-08-2021,total,494805652,31404401,121784538,424072750,32225212,431674
15-08-2021,delta7,13038420,272472,8787372,28405157,255616,3335
16-08-2021,total,496629524,31441272,123535800,431194809,32249908,432112
16-08-2021,delta,1823872,36871,1751262,7122059,24696,438
16-08-2021,delta7,13350979,267882,9193589,31036752,252884,3397
17-08-2021,total,498427083,31478415,124931974,435720056,32285116,432552
17-08-2021,delta,1797559,37143,1396174,4525247,35208,440
17-08-2021,delta7,13370576,264928,9447538,32123968,249712,3341
18-08-2021,total,500300840,31517684,126386264,440102169,32321618,433079
18-08-2021,delta,1873757,39269,1454290,4382113,36502,527
18-08-2021,delta7,12930644,265070,9695574,33121840,244628,3377
19-08-2021,delta7,13228923,259371,9841857,32856675,241147,3337
19-08-2021,total,502699702,31554141,127795457,444486031,32358218,433622
19-08-2021,delta,2398862,36457,1409193,4383862,36600,543
20-08-2021,delta,1876456,36285,1018431,2817431,34308,376
20-08-2021,total,504576158,31590426,128813888,447303462,32392526,433998
20-08-2021,delta7,12875581,259897,9470100,30457347,236694,3236
21-08-2021,total,506256239,31629003,130733727,450755650,32423549,434399
21-08-2021,delta,1680081,38577,1919839,3452188,31023,401
21-08-2021,delta7,12631799,260538,9462838,28180249,231582,3146
22-08-2021,total,507551399,31673106,131036061,451513534,32448969,434784
22-08-2021,delta7,12745747,268705,9251523,27440784,223757,3110
22-08-2021,delta,1295160,44103,302334,757884,25420,385
23-08-2021,delta7,12762268,271387,9310796,24956400,223855,3029
23-08-2021,total,509391792,31712659,132846596,456151209,32473763,435141
23-08-2021,delta,1840393,39553,1810535,4637675,24794,357
24-08-2021,delta7,12757464,268392,9769836,25082727,226386,3239
24-08-2021,delta,1792755,34148,1855214,4651574,37739,650
24-08-2021,total,511184547,31746807,134701810,460802783,32511502,435791
25-08-2021,total,513129378,31781055,136965616,466880859,32557631,436396
25-08-2021,delta,1944831,34248,2263806,6078076,46129,605
25-08-2021,delta7,12828538,263371,10579352,26778690,236013,3317
26-08-2021,total,514954309,31813980,139369769,472838773,32602181,436889
26-08-2021,delta,1824931,32925,2404153,5957914,44550,493
26-08-2021,delta7,12254607,259839,11574312,28352742,243963,3267
27-08-2021,delta,1933293,31343,2742666,8037926,46806,514
27-08-2021,delta7,12311444,254897,13298547,33573237,256461,3405
27-08-2021,total,516887602,31845323,142112435,480876699,32648987,437403
28-08-2021,delta,1755327,35811,2776790,5152003,45064,457
28-08-2021,total,518642929,31881134,144889225,486028702,32694051,437860
28-08-2021,delta7,12386690,252131,14155498,35273052,270502,3461
29-08-2021,total,520146525,31915977,145875070,488506288,32737425,438387
29-08-2021,delta,1503596,34843,985845,2477586,43374,527
29-08-2021,delta7,12595126,242871,14839009,36992754,288456,3603
30-08-2021,total,521541098,31952217,147507879,493020765,32767673,438592
30-08-2021,delta7,12149306,239558,14661283,36869556,293910,3451
30-08-2021,delta,1394573,36240,1632809,4514477,30248,205
31-08-2021,delta7,11999746,239522,16080171,42528744,299244,3263
31-08-2021,total,523184293,31986329,150781981,503331527,32810746,439054
31-08-2021,delta,1643195,34112,3274102,10310762,43073,462
01-09-2021,delta7,11739356,240365,16272092,42918767,299090,3165
01-09-2021,delta,1684441,35091,2455727,6468099,45975,507
01-09-2021,total,524868734,32021420,153237708,509799626,32856721,439561
02-09-2021,delta,1666334,34665,2190922,5731712,45624,355
02-09-2021,total,526535068,32056085,155428630,515531338,32902345,439916
02-09-2021,delta7,11580759,242105,16058861,42692565,300164,3027
03-09-2021,delta,1704970,36422,1916362,4334875,42667,342
03-09-2021,total,528240038,32092507,157344992,519866213,32945012,440258
03-09-2021,delta7,11352436,247184,15232557,38989514,296025,2855
04-09-2021,total,530058218,32130594,160122591,524546930,32987619,440567
04-09-2021,delta7,11415289,249460,15233366,38518228,293568,2707
04-09-2021,delta,1818180,38087,2777599,4680717,42607,309
05-09-2021,total,531468867,32174516,161159965,526381797,33027156,440785
05-09-2021,delta,1410649,43922,1037374,1834867,39537,218
05-09-2021,delta7,11322342,258539,15284895,37875509,289731,2398
06-09-2021,delta7,11648250,265245,16839074,41695058,289647,2483
06-09-2021,delta,1720481,42946,3186988,8334026,30164,290
06-09-2021,total,533189348,32217462,164346953,534715823,33057320,441075
07-09-2021,delta7,11758800,270234,16203211,37226299,284709,2389
07-09-2021,total,534943093,32256563,166985192,540557826,33095455,441443
07-09-2021,delta,1753745,39101,2638239,5842003,38135,368
08-09-2021,delta7,11948509,275763,16462714,37097380,282135,2221
08-09-2021,delta,1874150,40620,2715230,6339180,43401,339
08-09-2021,total,536817243,32297183,169700422,546897006,33138856,441782
09-09-2021,delta,1787611,24397,2241044,4946114,24151,258
09-09-2021,total,538604854,32321580,171941466,551843120,33163007,442040
09-09-2021,delta7,12069786,265495,16512836,36311782,260662,2124
10-09-2021,total,540196989,32358251,174048261,556541427,33200882,442350
10-09-2021,delta,1592135,36671,2106795,4698307,37875,310
10-09-2021,delta7,11956951,265744,16703269,36675214,255870,2092
11-09-2021,total,541805829,32396137,177105413,561101965,33232170,442688
11-09-2021,delta7,11747611,265543,16982822,36555035,244551,2121
11-09-2021,delta,1608840,37886,3057152,4560538,31288,338
12-09-2021,delta,1208247,40699,1897482,3732783,31441,219
12-09-2021,total,543014076,32436836,179002895,564834748,33263611,442907
12-09-2021,delta7,11545209,262320,17842930,38452951,236455,2122
13-09-2021,total,544444967,32476651,181727083,570511241,33288025,443247
13-09-2021,delta7,11255619,259189,17380130,35795418,230705,2172
13-09-2021,delta,1430891,39815,2724188,5676493,24414,340
14-09-2021,total,546055796,32514644,184255022,574657255,33315527,443528
14-09-2021,delta,1610829,37993,2527939,4146014,27502,281
14-09-2021,delta7,11112703,258081,17269830,34099429,220072,2085
15-09-2021,delta7,10884486,255814,17369964,31749745,207026,2178
15-09-2021,delta,1645933,38353,2815364,3989496,30355,432
15-09-2021,total,547701729,32552997,187070386,578646751,33345882,443960
16-09-2021,delta,1527420,37888,2748453,3960154,34653,318
16-09-2021,total,549229149,32590885,189818839,582606905,33380535,444278
16-09-2021,delta7,10624295,269305,17877373,30763785,217528,2238
17-09-2021,delta,1551124,33833,9398404,13484941,35354,285
17-09-2021,delta7,10583284,266467,25168982,39550419,215007,2213
17-09-2021,total,550780273,32624718,199217243,596091846,33415889,444563
18-09-2021,total,552340168,32664370,203325881,601046450,33447019,444869
18-09-2021,delta,1559895,39652,4108638,4954604,31130,306
18-09-2021,delta7,10534339,268233,26220468,39944485,214849,2181
19-09-2021,total,553621766,32707587,204901371,603666773,33477847,445165
19-09-2021,delta,1281598,43217,1575490,2620323,30828,296
19-09-2021,delta7,10607690,270751,25898476,38832025,214236,2258
20-09-2021,delta7,10590750,265406,27218584,39056919,214729,2169
20-09-2021,total,555035717,32742057,208945667,609568160,33502754,445416
20-09-2021,delta,1413951,34470,4044296,5901387,24907,251
21-09-2021,delta,1718565,34160,3179861,4822066,27338,385
21-09-2021,total,556754282,32776217,212125528,614390226,33530092,445801
21-09-2021,delta7,10698486,261573,27870506,39732971,214565,2273
22-09-2021,delta,1612731,31997,3351521,4122774,32010,280
22-09-2021,total,558367013,32808214,215477049,618513000,33562102,446081
22-09-2021,delta7,10665284,255217,28406663,39866249,216220,2121
23-09-2021,total,559932709,32840724,218615633,622902393,33593513,446399
23-09-2021,delta,1565696,32510,3138584,4389393,31411,318
23-09-2021,delta7,10703560,249839,28796794,40295488,212978,2121
24-09-2021,total,561661383,32868773,221754286,627174874,33623078,446690
24-09-2021,delta,1728674,28049,3138653,4272481,29565,291
24-09-2021,delta7,10881110,244055,22537043,31083028,207189,2127
25-09-2021,delta7,10903077,230424,21924561,29784635,204228,2080
25-09-2021,delta,1581862,26021,3496156,3656211,28169,259
25-09-2021,total,563243245,32894794,225250442,630831085,33651247,446949
26-09-2021,delta7,10786485,216832,22041354,29549513,200399,2060
26-09-2021,delta,1165006,29625,1692283,2385201,26999,276
26-09-2021,total,564408251,32924419,226942725,633216286,33678246,447225
27-09-2021,delta7,10694314,206613,22148307,30046502,190399,1990
27-09-2021,total,565730031,32948670,231093974,639614662,33693153,447406
27-09-2021,delta,1321780,24251,4151249,6398376,14907,181
28-09-2021,delta,1720154,29944,2705955,3248899,21898,375
28-09-2021,total,567450185,32978614,233799929,642863561,33715051,447781
28-09-2021,delta7,10695903,202397,21674401,28473335,184959,1980
29-09-2021,delta,1506254,28726,3196908,3610180,23166,313
29-09-2021,total,568956439,33007340,236996837,646473741,33738217,448094
29-09-2021,delta7,10589426,199126,21519788,27960741,176115,2013
30-09-2021,delta7,10544629,194820,21363329,27326652,171989,1973
30-09-2021,total,570477338,33035544,239978962,650229045,33765502,448372
30-09-2021,delta,1520899,28204,2982125,3755304,27285,278
01-10-2021,total,571994990,33061004,243149810,654331744,33789420,448605
01-10-2021,delta,1517652,25460,3170848,4102699,23918,233
01-10-2021,delta7,10333607,192231,21395524,27156870,166342,1915
02-10-2021,total,573260724,33086942,246897588,658277760,33812609,448847
02-10-2021,delta,1265734,25938,3747778,3946016,23189,242
02-10-2021,delta7,10017479,192148,21647146,27446675,161362,1898
03-10-2021,delta7,9844149,189247,21175008,26598842,156007,1804
03-10-2021,delta,991676,26724,1220145,1537368,21644,182
03-10-2021,total,574252400,33113666,248117733,659815128,33834253,449029
04-10-2021,delta,1141642,29645,3540705,3992260,17101,263
04-10-2021,delta7,9664011,194641,20564464,24192726,158201,1886
04-10-2021,total,575394042,33143311,251658438,663807388,33851354,449292
05-10-2021,delta,1409825,24761,2860488,3439091,19044,276
05-10-2021,total,576803867,33168072,254518926,667246479,33870398,449568
05-10-2021,delta7,9353682,189458,20718997,24382918,155347,1787
06-10-2021,total,578657484,33192682,256819328,669549280,33893003,449884
06-10-2021,delta,1853617,24610,2300402,2302801,22605,316
06-10-2021,delta7,9701045,185342,19822491,23075539,154786,1790
07-10-2021,delta,1385706,24959,2368407,2980176,21474,277
07-10-2021,total,580043190,33217641,259187735,672529456,33914477,450161
07-10-2021,delta7,9565852,182097,19208773,22300411,148975,1789
08-10-2021,delta7,9317491,179703,19927570,22506199,144925,1803
08-10-2021,delta,1269291,23066,3889645,4308487,19868,247
08-10-2021,total,581312481,33240707,263077380,676837943,33934345,450408
09-10-2021,delta7,9334969,177360,19596429,22238398,139667,1774
09-10-2021,total,582595693,33264302,266494017,680516158,33952276,450621
09-10-2021,delta,1283212,23595,3416637,3678215,17931,213
10-10-2021,delta,1035797,21583,2480564,2493634,19020,193
10-10-2021,total,583631490,33285885,268974581,683009792,33971296,450814
10-10-2021,delta7,9379090,172219,20856848,23194664,137043,1785
11-10-2021,delta,1406553,26573,3422898,3570778,13184,177
11-10-2021,total,585038043,33312458,272397479,686580570,33984480,450991
11-10-2021,delta7,9644001,169147,20739041,22773182,133126,1699
12-10-2021,total,586363442,33335304,275001828,689377384,34000503,451220
12-10-2021,delta,1325399,22846,2604349,2796814,16023,229
12-10-2021,delta7,9559575,167232,20482902,22130905,130105,1652
13-10-2021,delta,1301083,19811,2058184,1783601,19193,249
13-10-2021,total,587664525,33355115,277060012,691160985,34019696,451469
13-10-2021,delta7,9007041,162433,20240684,21611705,126693,1585
14-10-2021,total,588844673,33374485,278815316,692623237,34036684,451847
14-10-2021,delta7,8801483,156844,19627581,20093781,122207,1686
14-10-2021,delta,1180148,19370,1755304,1462252,16988,378
15-10-2021,delta7,8522777,151646,16285534,16176188,118342,1602
15-10-2021,delta,990585,17868,547598,390894,16003,163
15-10-2021,total,589835258,33392353,279362914,693014131,34052687,452010
16-10-2021,delta,1100123,19786,2492706,1719789,14078,146
16-10-2021,total,590935381,33412139,281855620,694733920,34066765,452156
16-10-2021,delta7,8339688,147837,15361603,14217762,114489,1535
17-10-2021,total,591924874,33431718,282556577,695391206,34081051,452321
17-10-2021,delta,989493,19579,700957,657286,14286,165
17-10-2021,delta7,8293384,145833,13581996,12381414,109755,1507
18-10-2021,total,593106188,33451178,287652471,699116940,34093390,452485
18-10-2021,delta7,8068145,138720,15254992,12536370,108910,1494
18-10-2021,delta,1181314,19460,5095894,3725734,12339,164
19-10-2021,delta7,8066448,135319,15135824,11767247,107822,1464
19-10-2021,total,594429890,33470623,290137652,701144631,34108325,452684
19-10-2021,delta,1323702,19445,2485181,2027691,14935,199
20-10-2021,delta7,8077693,133076,15809039,14508039,107011,1375
20-10-2021,delta,1312328,17568,2731399,4524393,18382,160
20-10-2021,total,595742218,33488191,292869051,705669024,34126707,452844
21-10-2021,delta,1324263,18642,3648725,3717780,15774,232
21-10-2021,total,597066481,33506833,296517776,709386804,34142481,453076
21-10-2021,delta7,8221808,132348,17702460,16763567,105797,1229
22-10-2021,delta7,8595904,132116,21252141,19399225,106121,1732
22-10-2021,total,598431162,33524469,300615055,712413356,34158808,453742
22-10-2021,delta,1364681,17636,4097279,3026552,16327,666
23-10-2021,delta,1340158,16509,4694894,3319953,16079,559
23-10-2021,delta7,8835939,128839,23454329,20999389,108122,2145
23-10-2021,total,599771320,33540978,305309949,715733309,34174887,454301
24-10-2021,delta,998397,18608,915218,754419,14654,442
24-10-2021,total,600769717,33559586,306225167,716487728,34189541,454743
24-10-2021,delta7,8844843,127868,23668590,21096522,108490,2422
25-10-2021,total,601901543,33575688,310215044,719186075,34201393,455100
25-10-2021,delta,1131826,16102,3989877,2698347,11852,357
25-10-2021,delta7,8795355,124510,22562573,20069135,108003,2615
26-10-2021,delta7,8777615,119077,23630200,20413094,106567,3000
26-10-2021,delta,1305962,14012,3552808,2371650,13499,584
26-10-2021,total,603207505,33589700,313767852,721557725,34214892,455684
27-10-2021,delta7,8756187,118586,24133671,17828127,104536,3574
27-10-2021,total,604498405,33606777,317002722,723497151,34231243,456418
27-10-2021,delta,1290900,17077,3234870,1939426,16351,734
28-10-2021,delta,1387364,13189,4752502,2948591,14307,805
28-10-2021,total,605885769,33619966,321755224,726445742,34245550,457223
28-10-2021,delta7,8819288,113133,25237448,17058938,103069,4147
29-10-2021,total,607062619,33633515,325373874,728940103,34259765,457774
29-10-2021,delta7,8631457,109046,24758819,16526747,100957,4032
29-10-2021,delta,1176850,13549,3618650,2494361,14215,551
30-10-2021,delta,1257296,14672,4445363,2680995,12940,445
30-10-2021,delta7,8548595,107209,24509288,15887789,97818,3918
30-10-2021,total,608319915,33648187,329819237,731621098,34272705,458219
31-10-2021,delta,881379,13152,933460,750410,12907,251
31-10-2021,total,609201294,33661339,330752697,732371508,34285612,458470
31-10-2021,delta7,8431577,101753,24527530,15883780,96071,3727
