STATE,DISTRICTS,TYPE,TESTED,RECOVERED,POPULATION,VACCINATED2,VACCINATED1,CONFIRMED ,DECEASED
CT,Kabeerdham,meta,0,0,584667,0,0,0,0
CT,Kabeerdham,total,2829,22503,0,173494,402362,22771,267
CT,Kondagaon,delta,0,0,0,184,243,0,0
CT,Kondagaon,delta7,0,1,0,7999,8359,4,0
CT,Kondagaon,meta,0,0,578326,0,0,0,0
CT,Kondagaon,total,1607,13036,0,100468,317695,13139,99
CT,Korba,delta,0,2,0,1126,1086,5,0
CT,Korba,delta7,0,11,0,24911,24033,23,0
CT,Korba,meta,0,0,1206563,0,0,0,0
CT,Korba,total,10034,54228,0,287588,650457,54847,580
CT,Koriya,delta,0,0,0,346,2370,0,1
CT,Koriya,delta7,0,0,0,5751,15621,6,1
CT,Koriya,meta,0,0,659039,0,0,0,0
CT,Koriya,total,2689,26798,0,128177,375503,26980,177
CT,Mahasamund,delta,0,0,0,6309,159,0,0
CT,Mahasamund,delta7,0,1,0,72466,4416,0,0
CT,Mahasamund,meta,0,0,1032275,0,0,0,0
CT,Mahasamund,total,2183,31000,0,428365,738333,31365,365
CT,Mungeli,delta,0,0,0,981,1330,0,0
CT,Mungeli,delta7,0,2,0,12880,15254,1,0
CT,Mungeli,meta,0,0,701707,0,0,0,0
CT,Mungeli,total,2922,23753,0,109857,282508,23921,167
CT,Narayanpur,delta,0,0,0,903,1075,0,0
CT,Narayanpur,delta7,0,1,0,1858,3057,0,0
CT,Narayanpur,meta,0,0,140206,0,0,0,0
CT,Narayanpur,total,804,4005,0,19468,53032,4019,14
CT,Other State,delta,0,0,0,0,0,1,0
CT,Other State,delta7,0,3,0,0,0,4,0
CT,Other State,total,0,666,0,0,0,805,131
CT,Raigarh,delta,0,4,0,6265,752,2,0
CT,Raigarh,delta7,0,8,0,122838,5114,8,0
CT,Raigarh,meta,0,0,1493627,0,0,0,0
CT,Raigarh,total,5084,61597,0,967326,1074306,62590,978
CT,Raipur,delta,0,3,0,3193,789,9,0
CT,Raipur,delta7,0,15,0,40794,10441,33,0
CT,Raipur,meta,0,0,4062160,0,0,0,0
CT,Raipur,total,12704,154852,0,915437,1557999,158035,3139
CT,Rajnandgaon,delta,0,0,0,650,596,0,0
CT,Rajnandgaon,delta7,0,3,0,25270,15753,5,0
CT,Rajnandgaon,meta,0,0,1537520,0,0,0,0
CT,Rajnandgaon,total,124947,55557,0,530711,1028876,56077,515
CT,Sukma,delta,0,1,0,77,140,0,0
CT,Sukma,delta7,0,4,0,5401,3208,1,0
CT,Sukma,meta,0,0,249000,0,0,0,0
CT,Sukma,total,1723,8041,0,81437,134654,8066,20
CT,Surajpur,delta,0,0,0,322,442,0,0
CT,Surajpur,delta7,0,0,0,13873,13506,0,0
CT,Surajpur,meta,0,0,660280,0,0,0,0
CT,Surajpur,total,1830,28805,0,163526,419247,29029,224
CT,Surguja,delta,0,0,0,1834,1831,0,0
CT,Surguja,delta7,0,0,0,33226,29827,2,0
CT,Surguja,meta,0,0,420661,0,0,0,0
CT,Surguja,total,103578,33426,0,277031,468885,33673,245
CT,Uttar Bastar Kanker,delta,0,0,0,645,995,0,0
CT,Uttar Bastar Kanker,delta7,0,1,0,14621,17930,3,0
CT,Uttar Bastar Kanker,meta,0,0,748593,0,0,0,0
CT,Uttar Bastar Kanker,total,2051,23407,0,171484,405744,23636,224
DL,Delhi,delta,56751,46,0,11839,12482,45,0
DL,Delhi,delta7,395086,239,0,269146,160323,267,0
DL,Delhi,meta,0,0,19814000,0,0,0,0
DL,Delhi,total,29427753,1414431,0,7425404,13055636,1439870,25091
DN,Dadra and Nagar Haveli,delta,0,0,0,18,3,0,0
DN,Dadra and Nagar Haveli,delta7,0,0,0,6759,870,0,0
DN,Dadra and Nagar Haveli,meta,0,0,343709,0,0,0,0
DN,Dadra and Nagar Haveli,total,44813,5910,0,183553,387772,5920,3
DN,Daman,delta,0,1,0,0,0,0,0
DN,Daman,delta7,0,2,0,6793,1880,0,0
DN,Daman,meta,0,0,191173,0,0,0,0
DN,Daman,total,19338,3516,0,155547,234202,3543,1
DN,Diu,delta7,0,0,0,690,52,0,0
DN,Diu,meta,0,0,52074,0,0,0,0
DN,Diu,total,8259,1218,0,31153,38779,1218,0
GA,North Goa,delta,0,0,0,5967,1070,0,0
GA,North Goa,delta7,0,0,0,23958,4007,0,0
GA,North Goa,meta,0,0,817761,0,0,0,0
GA,North Goa,total,0,0,0,424066,600586,0,0
GA,South Goa,delta,0,0,0,6405,1492,0,0
GA,South Goa,delta7,0,0,0,22504,4401,0,0
GA,South Goa,meta,0,0,639962,0,0,0,0
GA,South Goa,total,0,0,0,487016,661972,0,0
GJ,Ahmedabad,delta,0,2,0,11394,1765,4,0
GJ,Ahmedabad,delta7,0,14,0,169891,47316,22,0
GJ,Ahmedabad,meta,0,0,7208200,0,0,0,0
GJ,Ahmedabad,total,2556492,234889,0,3439921,5961594,238334,3411
GJ,Amreli,delta,0,0,0,3792,399,0,0
GJ,Amreli,delta7,0,0,0,39398,5473,0,0
GJ,Amreli,meta,0,0,1513614,0,0,0,0
GJ,Amreli,total,212265,10708,0,551970,927389,10810,102
GJ,Anand,delta,0,0,0,2866,4876,0,0
GJ,Anand,delta7,0,1,0,46764,33012,6,0
GJ,Anand,meta,0,0,2090276,0,0,0,0
GJ,Anand,total,171851,9581,0,935893,1471865,9637,49
GJ,Aravalli,delta,0,0,0,106,2,0,0
GJ,Aravalli,delta7,0,0,0,32201,1439,0,0
GJ,Aravalli,meta,0,0,1051746,0,0,0,0
GJ,Aravalli,total,122182,5108,0,522361,717964,5186,78
GJ,Banaskantha,delta,0,0,0,3521,390,0,0
GJ,Banaskantha,delta7,0,0,0,82985,16080,0,0
GJ,Banaskantha,meta,0,0,3116045,0,0,0,0
GJ,Banaskantha,total,218527,13469,0,1157901,2140492,13631,162
GJ,Bharuch,delta,0,0,0,2936,1539,0,0
GJ,Bharuch,delta7,0,0,0,45926,21270,0,0
GJ,Bharuch,meta,0,0,1550822,0,0,0,0
GJ,Bharuch,total,156057,11308,0,669742,1217587,11426,118
GJ,Bhavnagar,delta,0,0,0,1470,359,1,0
GJ,Bhavnagar,delta7,0,0,0,81374,19467,1,0
GJ,Bhavnagar,meta,0,0,2877961,0,0,0,0
GJ,Bhavnagar,total,392834,21143,0,986097,1680398,21447,301
GJ,Botad,delta,0,0,0,235,13,0,0
GJ,Botad,delta7,0,0,0,14235,929,0,0
GJ,Botad,meta,0,0,656005,0,0,0,0
GJ,Botad,total,98559,2176,0,228691,378232,2218,42
GJ,Chhota Udaipur,delta,0,0,0,818,4,0,0
GJ,Chhota Udaipur,delta7,0,0,0,19920,699,0,0
GJ,Chhota Udaipur,meta,0,0,1071831,0,0,0,0
GJ,Chhota Udaipur,total,93838,3357,0,420157,635695,3395,38
GJ,Dahod,delta,0,0,0,1930,8,0,0
GJ,Dahod,delta7,0,0,0,53547,626,0,0
GJ,Dahod,meta,0,0,2126558,0,0,0,0
GJ,Dahod,total,218259,9917,0,631818,1499052,9955,38
GJ,Dang,delta,0,0,0,1,2,0,0
GJ,Dang,delta7,0,0,0,3726,4140,0,0
GJ,Dang,meta,0,0,226769,0,0,0,0
GJ,Dang,total,31921,848,0,59262,156334,866,18
GJ,Devbhumi Dwarka,delta,0,0,0,373,315,0,0
GJ,Devbhumi Dwarka,delta7,0,0,0,24924,4666,0,0
GJ,Devbhumi Dwarka,meta,0,0,752484,0,0,0,0
GJ,Devbhumi Dwarka,total,80424,4093,0,309771,504501,4175,82
GJ,Gandhinagar,delta,0,0,0,367,69,0,0
GJ,Gandhinagar,delta7,0,0,0,36333,5475,0,0
GJ,Gandhinagar,meta,0,0,1387478,0,0,0,0
GJ,Gandhinagar,total,292598,20549,0,706208,1175562,20754,205
GJ,Gir Somnath,delta,0,0,0,15,912,0,0
GJ,Gir Somnath,delta7,0,2,0,15341,8524,2,0
GJ,Gir Somnath,meta,0,0,1217477,0,0,0,0
GJ,Gir Somnath,total,121948,8499,0,363467,845224,8570,67
GJ,Jamnagar,delta,0,1,0,1366,367,0,0
GJ,Jamnagar,delta7,0,3,0,37158,9406,5,0
GJ,Jamnagar,meta,0,0,2159130,0,0,0,0
GJ,Jamnagar,total,307911,34494,0,653950,1111813,34978,478
GJ,Junagadh,delta,0,0,0,1232,62,2,0
GJ,Junagadh,delta7,0,2,0,71531,2660,6,0
GJ,Junagadh,meta,0,0,2742291,0,0,0,0
GJ,Junagadh,total,199699,20226,0,733025,1316479,20505,272
GJ,Kheda,delta,0,0,0,2105,124,0,0
GJ,Kheda,delta7,0,1,0,73838,11668,0,0
GJ,Kheda,meta,0,0,2298934,0,0,0,0
GJ,Kheda,total,218140,10391,0,893742,1454344,10439,48
GJ,Kutch,delta,0,0,0,351,15,0,0
GJ,Kutch,delta7,0,1,0,49662,8920,5,0
GJ,Kutch,meta,0,0,2090313,0,0,0,0
GJ,Kutch,total,267060,12474,0,680232,1412923,12631,145
GJ,Mahisagar,delta,0,0,0,929,1,0,0
GJ,Mahisagar,delta7,0,0,0,16517,62,0,0
GJ,Mahisagar,meta,0,0,994624,0,0,0,0
GJ,Mahisagar,total,122796,8122,0,459520,815594,8194,72
GJ,Mehsana,delta,0,0,0,723,71,0,0
GJ,Mehsana,delta7,0,1,0,48550,7523,0,0
GJ,Mehsana,meta,0,0,2027727,0,0,0,0
GJ,Mehsana,total,229904,24242,0,869969,1405786,24419,177
GJ,Morbi,delta,0,0,0,118,31,0,0
GJ,Morbi,delta7,0,0,0,20297,9950,0,0
GJ,Morbi,meta,0,0,960329,0,0,0,0
GJ,Morbi,total,157321,6415,0,308840,674000,6502,87
GJ,Narmada,delta,0,0,0,12,2,0,0
GJ,Narmada,delta7,0,2,0,13890,546,0,0
GJ,Narmada,meta,0,0,590379,0,0,0,0
GJ,Narmada,total,76134,5940,0,279684,413260,5955,15
GJ,Navsari,delta,0,1,0,2009,62,0,0
GJ,Navsari,delta7,0,13,0,29095,1852,5,0
GJ,Navsari,meta,0,0,1330711,0,0,0,0
GJ,Navsari,total,129099,7181,0,647484,948673,7215,24
GJ,Other State,total,108,159,0,0,0,162,3
GJ,Panchmahal,delta,0,0,0,1246,80,0,0
GJ,Panchmahal,delta7,0,0,0,44832,7294,0,0
GJ,Panchmahal,meta,0,0,2388267,0,0,0,0
GJ,Panchmahal,total,160981,11700,0,626003,1105110,11770,70
GJ,Patan,delta,0,0,0,259,20,0,0
GJ,Patan,delta7,0,0,0,37745,3369,0,0
GJ,Patan,meta,0,0,1342746,0,0,0,0
GJ,Patan,total,169059,11495,0,533438,850462,11624,129
GJ,Porbandar,delta,0,0,0,1062,48,0,0
GJ,Porbandar,delta7,0,0,0,13063,1140,0,0
GJ,Porbandar,meta,0,0,586062,0,0,0,0
GJ,Porbandar,total,97912,3467,0,256377,419364,3486,19
GJ,Rajkot,delta,0,7,0,153,43,0,0
GJ,Rajkot,delta7,0,7,0,53546,17510,7,0
GJ,Rajkot,meta,0,0,3157676,0,0,0,0
GJ,Rajkot,total,731251,57243,0,1255012,2227111,57976,725
GJ,Sabarkantha,delta,0,0,0,1181,66,0,0
GJ,Sabarkantha,delta7,0,0,0,45789,4232,1,0
GJ,Sabarkantha,meta,0,0,2427346,0,0,0,0
GJ,Sabarkantha,total,182090,9159,0,596705,1000517,9317,157
GJ,Surat,delta,0,4,0,7090,2525,4,0
GJ,Surat,delta7,0,30,0,115694,35083,38,1
GJ,Surat,meta,0,0,4996391,0,0,0,0
GJ,Surat,total,1938229,141885,0,2529712,4781894,143874,1956
GJ,Surendranagar,delta,0,0,0,647,51,0,0
GJ,Surendranagar,delta7,0,0,0,79795,18641,0,0
GJ,Surendranagar,meta,0,0,1755873,0,0,0,0
GJ,Surendranagar,total,201153,7985,0,715931,1113845,8121,136
GJ,Tapi,delta,0,0,0,111,14,0,0
GJ,Tapi,delta7,0,0,0,23409,3010,0,0
GJ,Tapi,meta,0,0,806489,0,0,0,0
GJ,Tapi,total,92524,4417,0,303297,527345,4441,24
GJ,Vadodara,delta,0,2,0,12194,437,6,0
GJ,Vadodara,delta7,0,14,0,182027,16527,36,0
GJ,Vadodara,meta,0,0,3639775,0,0,0,0
GJ,Vadodara,total,695670,77335,0,1940514,2612578,78159,788
GJ,Valsad,delta,0,6,0,46,84,3,0
GJ,Valsad,delta7,0,25,0,36430,6616,25,1
GJ,Valsad,meta,0,0,1703068,0,0,0,0
GJ,Valsad,total,155380,6308,0,704675,1232139,6405,53
HP,Bilaspur,delta,0,12,0,329,6,11,0
HP,Bilaspur,delta7,0,77,0,15071,695,133,0
HP,Bilaspur,meta,0,0,382056,0,0,0,0
HP,Bilaspur,total,39738,14120,0,234916,323204,14374,85
HP,Chamba,delta,0,2,0,1749,146,0,0
HP,Chamba,delta7,0,13,0,18796,1439,27,0
HP,Chamba,meta,0,0,518844,0,0,0,0
HP,Chamba,total,53505,13492,0,198146,364258,13687,160
HP,Hamirpur,delta,0,50,0,32,0,11,0
HP,Hamirpur,delta7,0,228,0,26076,713,288,4
HP,Hamirpur,meta,0,0,454293,0,0,0,0
HP,Hamirpur,total,46407,16741,0,269143,377332,17379,287
HP,Kangra,delta,0,108,0,23,2,40,1
HP,Kangra,delta7,0,454,0,39940,2399,657,10
HP,Kangra,meta,0,0,1507223,0,0,0,0
HP,Kangra,total,94910,48872,0,725754,1182563,50818,1125
HP,Kinnaur,delta,0,1,0,0,0,0,0
HP,Kinnaur,delta7,0,6,0,517,95,2,0
HP,Kinnaur,meta,0,0,84298,0,0,0,0
HP,Kinnaur,total,6730,3465,0,63209,79673,3507,38
HP,Kullu,delta,0,3,0,0,0,0,0
HP,Kullu,delta7,0,18,0,9323,889,19,0
HP,Kullu,meta,0,0,437474,0,0,0,0
HP,Kullu,total,12012,9496,0,203549,351261,9692,158
HP,Lahaul and Spiti,delta7,0,0,0,412,30,0,0
HP,Lahaul and Spiti,meta,0,0,31528,0,0,0,0
HP,Lahaul and Spiti,total,540,2935,0,20986,31920,2953,18
HP,Mandi,delta,0,5,0,2275,99,4,0
HP,Mandi,delta7,0,141,0,26214,1156,140,3
HP,Mandi,meta,0,0,999518,0,0,0,0
HP,Mandi,total,41895,30983,0,479355,775242,31606,448
HP,Shimla,delta,0,9,0,1688,20,4,0
HP,Shimla,delta7,0,66,0,37351,2224,100,3
HP,Shimla,meta,0,0,813384,0,0,0,0
HP,Shimla,total,32922,26786,0,412640,678341,27549,641
HP,Sirmaur,delta,0,0,0,1185,52,0,0
HP,Sirmaur,delta7,0,0,0,22247,1388,1,0
HP,Sirmaur,meta,0,0,530164,0,0,0,0
HP,Sirmaur,total,42564,15244,0,209631,423793,15456,211
HP,Solan,delta,0,2,0,493,33,4,0
HP,Solan,delta7,0,27,0,21242,1393,25,0
HP,Solan,meta,0,0,576670,0,0,0,0
HP,Solan,total,57200,22472,0,339630,691163,22817,314
HP,Una,delta,0,6,0,396,24,11,0
HP,Una,delta7,0,124,0,16782,824,145,0
HP,Una,meta,0,0,521057,0,0,0,0
HP,Una,total,52905,13804,0,286819,434945,14268,253
HR,Ambala,delta,0,0,0,587,100,0,0
HR,Ambala,delta7,0,1,0,25458,3021,2,0
HR,Ambala,meta,0,0,1136784,0,0,0,0
HR,Ambala,total,206003,29639,0,571772,873020,30150,509
HR,Bhiwani,delta,0,0,0,2454,578,0,0
HR,Bhiwani,delta7,0,0,0,25664,6166,0,0
HR,Bhiwani,meta,0,0,1629109,0,0,0,0
HR,Bhiwani,total,176225,21757,0,317765,741251,22409,652
HR,Charkhi Dadri,delta,0,0,0,35,2,0,0
HR,Charkhi Dadri,delta7,0,2,0,11884,941,0,0
HR,Charkhi Dadri,meta,0,0,502276,0,0,0,0
HR,Charkhi Dadri,total,58525,4939,0,262184,364599,5078,139
HR,Faridabad,delta,0,0,0,1577,818,1,0
HR,Faridabad,delta7,0,7,0,30156,17515,18,0
HR,Faridabad,meta,0,0,1798954,0,0,0,0
HR,Faridabad,total,504970,99157,0,840997,1658940,99902,716
HR,Fatehabad,delta,0,0,0,37,30,0,0
HR,Fatehabad,delta7,0,0,0,7458,1800,0,0
HR,Fatehabad,meta,0,0,941522,0,0,0,0
HR,Fatehabad,total,27456,17394,0,201763,574546,17875,481
HR,Gurugram,delta,0,8,0,1637,264,7,0
HR,Gurugram,delta7,0,48,0,48107,20221,55,0
HR,Gurugram,meta,0,0,1514085,0,0,0,0
HR,Gurugram,total,742619,180454,0,1377160,2193114,181428,922
HR,Hisar,delta,0,0,0,111,58,0,0
HR,Hisar,delta7,0,0,0,12364,5821,2,0
HR,Hisar,meta,0,0,1742815,0,0,0,0
HR,Hisar,total,322039,52857,0,332162,994213,53995,1136
HR,Jhajjar,delta,0,0,0,996,569,0,0
HR,Jhajjar,delta7,0,0,0,19599,8229,1,0
HR,Jhajjar,meta,0,0,956907,0,0,0,0
HR,Jhajjar,total,186853,18514,0,293496,684511,18849,328
HR,Jind,delta,0,0,0,567,490,0,0
HR,Jind,delta7,0,0,0,21662,13366,1,0
HR,Jind,meta,0,0,1332042,0,0,0,0
HR,Jind,total,11157,20675,0,250859,704573,21209,533
HR,Kaithal,delta,0,0,0,149,69,0,0
HR,Kaithal,delta7,0,2,0,11836,4183,0,0
HR,Kaithal,meta,0,0,1072861,0,0,0,0
HR,Kaithal,total,11687,10898,0,217439,615168,11244,346
HR,Karnal,delta,0,0,0,217,617,1,0
HR,Karnal,delta7,0,0,0,23328,8109,1,0
HR,Karnal,meta,0,0,1506323,0,0,0,0
HR,Karnal,total,185147,39484,0,451876,1000120,40037,552
HR,Kurukshetra,delta,0,0,0,199,55,0,0
HR,Kurukshetra,delta7,0,1,0,9522,4064,1,0
HR,Kurukshetra,meta,0,0,964231,0,0,0,0
HR,Kurukshetra,total,198881,21789,0,248125,610380,22147,357
HR,Mahendragarh,delta,0,0,0,529,205,0,0
HR,Mahendragarh,delta7,0,0,0,10632,4857,0,0
HR,Mahendragarh,meta,0,0,921680,0,0,0,0
HR,Mahendragarh,total,143253,21534,0,264911,576527,21689,155
HR,Nuh,delta,0,0,0,583,2433,0,0
HR,Nuh,delta7,0,0,0,3789,10812,0,0
HR,Nuh,meta,0,0,1089406,0,0,0,0
HR,Nuh,total,93389,4890,0,78081,354422,5014,123
HR,Palwal,delta,0,0,0,259,358,0,0
HR,Palwal,delta7,0,0,0,9496,7558,0,0
HR,Palwal,meta,0,0,1040493,0,0,0,0
HR,Palwal,total,139809,10872,0,221786,608874,11025,153
HR,Panchkula,delta,0,2,0,1033,127,1,0
HR,Panchkula,delta7,0,12,0,10743,1786,10,0
HR,Panchkula,meta,0,0,558890,0,0,0,0
HR,Panchkula,total,118725,30379,0,279951,456675,30770,378
HR,Panipat,delta,0,0,0,1054,375,1,0
HR,Panipat,delta7,0,0,0,12888,7950,1,0
HR,Panipat,meta,0,0,1202811,0,0,0,0
HR,Panipat,total,58863,30510,0,273172,830805,31150,638
HR,Rewari,delta,0,0,0,353,83,0,0
HR,Rewari,delta7,0,4,0,9877,2550,0,0
HR,Rewari,meta,0,0,896129,0,0,0,0
HR,Rewari,total,151363,20106,0,294989,648724,20327,221
HR,Rohtak,delta,0,0,0,953,311,0,0
HR,Rohtak,delta7,0,1,0,17219,11409,0,0
HR,Rohtak,meta,0,0,1058683,0,0,0,0
HR,Rohtak,total,25894,25350,0,305282,674649,25903,534
HR,Sirsa,delta,0,0,0,92,47,0,0
HR,Sirsa,delta7,0,2,0,8228,4263,3,0
HR,Sirsa,meta,0,0,1295114,0,0,0,0
HR,Sirsa,total,150193,28771,0,278920,786205,29282,508
HR,Sonipat,delta,0,0,0,2190,785,0,0
HR,Sonipat,delta7,0,1,0,21065,9421,0,0
HR,Sonipat,meta,0,0,1480080,0,0,0,0
HR,Sonipat,total,238963,46884,0,411915,989125,47138,254
HR,Yamunanagar,delta,0,0,0,185,102,0,0
HR,Yamunanagar,delta7,0,6,0,16554,6471,0,0
HR,Yamunanagar,meta,0,0,1214162,0,0,0,0
HR,Yamunanagar,total,196131,24215,0,340196,831598,24631,414
JH,Bokaro,delta,0,0,0,4363,3236,0,0
JH,Bokaro,delta7,0,13,0,34375,27554,15,0
JH,Bokaro,meta,0,0,2061918,0,0,0,0
JH,Bokaro,total,11798,19170,0,333330,994497,19461,286
JH,Chatra,delta,0,0,0,1813,909,0,0
JH,Chatra,delta7,0,0,0,11402,5946,0,0
JH,Chatra,meta,0,0,1042304,0,0,0,0
JH,Chatra,total,0,5977,0,126700,454807,6033,53
JH,Deoghar,delta,0,0,0,2299,985,0,0
JH,Deoghar,delta7,0,1,0,19008,9801,2,0
JH,Deoghar,meta,0,0,1491879,0,0,0,0
JH,Deoghar,total,6951,10721,0,230458,569167,10835,113
JH,Dhanbad,delta,0,1,0,3597,2811,0,0
JH,Dhanbad,delta7,0,13,0,34095,33374,24,0
JH,Dhanbad,meta,0,0,2682662,0,0,0,0
JH,Dhanbad,total,0,16196,0,446946,1185934,16589,382
JH,Dumka,delta,0,1,0,2659,1460,0,0
JH,Dumka,delta7,0,2,0,22872,12679,2,0
JH,Dumka,meta,0,0,1321096,0,0,0,0
JH,Dumka,total,5400,4589,0,229944,638722,4636,47
JH,East Singhbhum,delta,0,3,0,4669,1925,0,0
JH,East Singhbhum,delta7,0,42,0,29238,11994,47,2
JH,East Singhbhum,meta,0,0,2291032,0,0,0,0
JH,East Singhbhum,total,0,50907,0,661091,1424376,51974,1046
JH,Garhwa,delta,0,1,0,3027,4770,0,0
JH,Garhwa,delta7,0,7,0,15386,17210,6,0
JH,Garhwa,meta,0,0,1322387,0,0,0,0
JH,Garhwa,total,0,6801,0,148421,456056,6895,94
JH,Giridih,delta,0,0,0,3577,2411,0,0
JH,Giridih,delta7,0,0,0,29823,16994,0,0
JH,Giridih,meta,0,0,2445203,0,0,0,0
JH,Giridih,total,11132,8834,0,301193,994417,8964,130
JH,Godda,delta,0,0,0,1883,906,0,0
JH,Godda,delta7,0,1,0,16537,7385,1,0
JH,Godda,meta,0,0,1311382,0,0,0,0
JH,Godda,total,10980,5753,0,198198,527710,5840,87
JH,Gumla,delta,0,0,0,744,465,0,0
JH,Gumla,delta7,0,0,0,8696,4900,5,0
JH,Gumla,meta,0,0,1025656,0,0,0,0
JH,Gumla,total,0,9857,0,156364,387738,9900,38
JH,Hazaribagh,delta,0,0,0,1243,678,0,0
JH,Hazaribagh,delta7,0,3,0,21857,11940,3,0
JH,Hazaribagh,meta,0,0,1734005,0,0,0,0
JH,Hazaribagh,total,0,19404,0,317137,865943,19593,186
JH,Jamtara,delta,0,0,0,1373,973,0,0
JH,Jamtara,delta7,0,3,0,12331,9614,4,1
JH,Jamtara,meta,0,0,790207,0,0,0,0
JH,Jamtara,total,2880,5534,0,137216,381155,5599,61
JH,Khunti,delta,0,0,0,367,354,0,0
JH,Khunti,delta7,0,0,0,3834,3335,0,0
JH,Khunti,meta,0,0,530299,0,0,0,0
JH,Khunti,total,3852,7724,0,107053,227503,7820,96
JH,Koderma,delta,0,0,0,235,45,0,0
JH,Koderma,delta7,0,0,0,11488,3393,0,0
JH,Koderma,meta,0,0,717169,0,0,0,0
JH,Koderma,total,0,12736,0,140609,363078,12872,136
JH,Latehar,delta,0,0,0,773,1158,0,0
JH,Latehar,delta7,0,0,0,7719,9565,0,0
JH,Latehar,meta,0,0,725673,0,0,0,0
JH,Latehar,total,0,7814,0,84919,294989,7871,57
JH,Lohardaga,delta,0,0,0,166,188,0,0
JH,Lohardaga,delta7,0,2,0,3563,3444,0,0
JH,Lohardaga,meta,0,0,461738,0,0,0,0
JH,Lohardaga,total,7526,6621,0,63130,173109,6709,88
JH,Pakur,delta,0,0,0,2636,3009,0,0
JH,Pakur,delta7,0,0,0,9107,9945,0,0
JH,Pakur,meta,0,0,899200,0,0,0,0
JH,Pakur,total,6429,2539,0,108941,378048,2552,12
JH,Palamu,delta,0,0,0,6713,5270,0,0
JH,Palamu,delta7,0,0,0,37375,21657,0,0
JH,Palamu,meta,0,0,1936319,0,0,0,0
JH,Palamu,total,0,12184,0,311074,788026,12294,110
JH,Ramgarh,delta,0,0,0,944,645,0,0
JH,Ramgarh,delta7,0,0,0,10927,5306,7,0
JH,Ramgarh,meta,0,0,949159,0,0,0,0
JH,Ramgarh,total,0,13714,0,185442,522017,13923,197
JH,Ranchi,delta,0,2,0,4594,4743,10,0
JH,Ranchi,delta7,0,228,0,38856,35099,182,0
JH,Ranchi,meta,0,0,2912022,0,0,0,0
JH,Ranchi,total,0,84495,0,656001,1512114,86116,1585
JH,Sahibganj,delta,0,0,0,947,1336,0,0
JH,Sahibganj,delta7,0,0,0,13687,10449,0,0
JH,Sahibganj,meta,0,0,1150038,0,0,0,0
JH,Sahibganj,total,5029,4792,0,132560,430948,4834,42
JH,Saraikela-Kharsawan,delta,0,0,0,490,682,0,0
JH,Saraikela-Kharsawan,delta7,0,0,0,12399,11215,0,0
JH,Saraikela-Kharsawan,meta,0,0,1063458,0,0,0,0
JH,Saraikela-Kharsawan,total,161796,7137,0,167980,505417,7207,67
JH,Simdega,delta,0,0,0,189,67,0,0
JH,Simdega,delta7,0,0,0,4126,1694,0,0
JH,Simdega,meta,0,0,599813,0,0,0,0
JH,Simdega,total,0,7101,0,112059,277357,7193,92
JH,West Singhbhum,delta,0,0,0,962,895,0,0
JH,West Singhbhum,delta7,0,5,0,16980,12587,5,0
JH,West Singhbhum,meta,0,0,1501619,0,0,0,0
JH,West Singhbhum,total,0,12918,0,225607,630437,13054,133
JK,Anantnag,delta,0,2,0,4677,69,2,0
JK,Anantnag,delta7,0,12,0,30949,1472,10,0
JK,Anantnag,meta,0,0,1070144,0,0,0,0
JK,Anantnag,total,0,16378,0,402717,759605,16603,205
JK,Bandipora,delta,0,0,0,639,12,1,0
JK,Bandipora,delta7,0,19,0,6835,349,13,0
JK,Bandipora,meta,0,0,385099,0,0,0,0
JK,Bandipora,total,0,9693,0,154345,303665,9814,102
JK,Baramulla,delta,0,6,0,2327,42,10,0
JK,Baramulla,delta7,0,64,0,29357,1665,96,0
JK,Baramulla,meta,0,0,1015503,0,0,0,0
JK,Baramulla,total,0,24196,0,450002,776258,24613,282
JK,Budgam,delta,0,10,0,2657,113,10,0
JK,Budgam,delta7,0,53,0,22456,1409,63,0
JK,Budgam,meta,0,0,735753,0,0,0,0
JK,Budgam,total,0,23548,0,319587,592075,23844,207
JK,Doda,delta,0,0,0,1079,74,2,0
JK,Doda,delta7,0,26,0,19212,1065,18,0
JK,Doda,meta,0,0,409576,0,0,0,0
JK,Doda,total,0,7704,0,158751,313983,7869,133
JK,Ganderbal,delta,0,2,0,1116,33,7,0
JK,Ganderbal,delta7,0,12,0,9271,370,31,0
JK,Ganderbal,meta,0,0,297003,0,0,0,0
JK,Ganderbal,total,0,10313,0,133812,227349,10436,79
JK,Jammu,delta,0,6,0,593,86,3,0
JK,Jammu,delta7,0,37,0,16781,4121,20,0
JK,Jammu,meta,0,0,1526406,0,0,0,0
JK,Jammu,total,0,52145,0,610537,1168448,53324,1145
JK,Kathua,delta,0,0,0,2053,108,0,0
JK,Kathua,delta7,0,5,0,22270,1867,0,1
JK,Kathua,meta,0,0,615711,0,0,0,0
JK,Kathua,total,0,9175,0,249588,482584,9327,152
JK,Kishtwar,delta,0,0,0,320,85,0,0
JK,Kishtwar,delta7,0,0,0,3385,3948,1,0
JK,Kishtwar,meta,0,0,230696,0,0,0,0
JK,Kishtwar,total,0,4773,0,78041,164754,4819,44
JK,Kulgam,delta,0,2,0,1610,39,1,0
JK,Kulgam,delta7,0,5,0,20244,632,2,0
JK,Kulgam,meta,0,0,422786,0,0,0,0
JK,Kulgam,total,0,11367,0,202260,401091,11489,117
JK,Kupwara,delta,0,4,0,8743,165,5,0
