STATE,DATE ,TYPE ,TESTED,RECOVERED,VACCINATED 2,VACCINATED 1,CONFIRMED,DECEASED
AP,14-01-2021,total,12482943,876140,0,0,885616,7138
AP,14-01-2021,delta7,318412,1917,0,0,1445,12
AP,14-01-2021,delta,41671,219,0,0,179,4
AP,15-01-2021,delta,31696,232,0,0,94,1
AP,15-01-2021,delta7,290437,1841,0,0,1220,12
AP,15-01-2021,total,12514639,876372,0,0,885710,7139
AP,16-01-2021,delta7,265534,1744,0,18412,1135,11
AP,16-01-2021,total,12540181,876698,0,18412,885824,7139
AP,16-01-2021,delta,25542,326,0,18412,114,0
AP,17-01-2021,total,12576272,876949,0,18412,885985,7140
AP,17-01-2021,delta7,251598,1706,0,18412,1069,11
AP,17-01-2021,delta,36091,251,0,0,161,1
AP,18-01-2021,total,12604214,877212,0,46680,886066,7141
AP,18-01-2021,delta7,248607,1756,0,46680,1029,10
AP,18-01-2021,delta,27942,263,0,28268,81,1
AP,19-01-2021,delta7,246720,1753,0,58495,1011,9
AP,19-01-2021,total,12643313,877443,0,58495,886245,7142
AP,19-01-2021,delta,39099,231,0,11815,179,1
AP,20-01-2021,delta,46852,196,0,33283,173,0
AP,20-01-2021,total,12690165,877639,0,91778,886418,7142
AP,20-01-2021,delta7,248893,1718,0,91778,981,8
AP,21-01-2021,delta,49483,254,0,23587,139,0
AP,21-01-2021,delta7,256705,1753,0,115365,941,4
AP,21-01-2021,total,12739648,877893,0,115365,886557,7142
AP,22-01-2021,delta,48313,167,0,17933,137,4
AP,22-01-2021,delta7,273322,1688,0,133298,984,7
AP,22-01-2021,total,12787961,878060,0,133298,886694,7146
AP,23-01-2021,total,12831731,878232,0,147030,886852,7147
AP,23-01-2021,delta,43770,172,0,13732,158,1
AP,23-01-2021,delta7,291550,1534,0,128618,1028,8
AP,24-01-2021,delta7,299841,1438,0,128618,1025,7
AP,24-01-2021,delta,44382,155,0,0,158,0
AP,24-01-2021,total,12876113,878387,0,147030,887010,7147
AP,25-01-2021,delta,27717,141,0,9090,56,2
AP,25-01-2021,delta7,299616,1316,0,109440,1000,8
AP,25-01-2021,total,12903830,878528,0,156120,887066,7149
AP,26-01-2021,total,12942153,878731,0,156129,887238,7150
AP,26-01-2021,delta7,298840,1288,0,97634,993,8
AP,26-01-2021,delta,38323,203,0,9,172,1
AP,27-01-2021,delta7,285796,1189,0,71949,931,10
AP,27-01-2021,delta,33808,97,0,7598,111,2
AP,27-01-2021,total,12975961,878828,0,163727,887349,7152
AP,28-01-2021,delta7,272502,1063,0,56318,909,10
AP,28-01-2021,delta,36189,128,0,7956,117,0
AP,28-01-2021,total,13012150,878956,0,171683,887466,7152
AP,29-01-2021,total,13054959,879131,0,179038,887591,7152
AP,29-01-2021,delta,42809,175,0,7355,125,0
AP,29-01-2021,delta7,266998,1071,0,45740,897,6
AP,30-01-2021,delta7,264231,1046,0,40222,868,6
AP,30-01-2021,delta,41003,147,0,8214,129,1
AP,30-01-2021,total,13095962,879278,0,187252,887720,7153
AP,31-01-2021,delta,41910,127,0,0,116,0
AP,31-01-2021,delta7,261759,1018,0,40222,826,6
AP,31-01-2021,total,13137872,879405,0,187252,887836,7153
AP,01-02-2021,delta,21922,99,0,0,64,1
AP,01-02-2021,delta7,255964,976,0,31132,834,5
AP,01-02-2021,total,13159794,879504,0,187252,887900,7154
AP,02-02-2021,total,13189103,879651,0,187252,888004,7156
AP,02-02-2021,delta7,246950,920,0,31123,766,6
AP,02-02-2021,delta,29309,147,0,0,104,2
AP,03-02-2021,delta7,238587,952,0,51444,750,5
AP,03-02-2021,delta,25445,129,0,27919,95,1
AP,03-02-2021,total,13214548,879780,0,215171,888099,7157
AP,04-02-2021,delta7,230652,911,0,71560,712,5
AP,04-02-2021,delta,28254,87,0,28072,79,0
AP,04-02-2021,total,13242802,879867,0,243243,888178,7157
AP,05-02-2021,total,13276678,880046,0,272190,888275,7158
AP,05-02-2021,delta7,221719,915,0,93152,684,6
AP,05-02-2021,delta,33876,179,0,28947,97,1
AP,06-02-2021,delta7,215580,901,0,112397,630,6
AP,06-02-2021,delta,34864,133,0,27459,75,1
AP,06-02-2021,total,13311542,880179,0,299649,888350,7159
AP,07-02-2021,delta,33980,82,0,0,73,0
AP,07-02-2021,total,13345522,880261,0,299649,888423,7159
AP,07-02-2021,delta7,207650,856,0,112397,587,6
AP,08-02-2021,total,13367616,880363,0,314316,888485,7160
AP,08-02-2021,delta,22094,102,0,14667,62,1
AP,08-02-2021,delta7,207822,859,0,127064,585,6
AP,09-02-2021,delta7,205357,827,0,138286,551,4
AP,09-02-2021,delta,26844,115,0,11222,70,0
AP,09-02-2021,total,13394460,880478,0,325538,888555,7160
AP,10-02-2021,delta,28418,121,0,9730,50,1
AP,10-02-2021,total,13422878,880599,0,335268,888605,7161
AP,10-02-2021,delta7,208330,819,0,120097,506,4
AP,11-02-2021,total,13453405,880678,0,343813,888692,7161
AP,11-02-2021,delta7,210603,811,0,100570,514,4
AP,11-02-2021,delta,30527,79,0,8545,87,0
AP,12-02-2021,delta,30620,106,0,8180,68,1
AP,12-02-2021,delta7,207347,738,0,79803,485,4
AP,12-02-2021,total,13484025,880784,0,351993,888760,7162
AP,13-02-2021,delta,33415,71,5820,4528,54,0
AP,13-02-2021,total,13517440,880855,5820,356521,888814,7162
AP,13-02-2021,delta7,205898,676,5820,56872,464,3
AP,14-02-2021,total,13546228,880972,5820,356521,888869,7162
AP,14-02-2021,delta7,200706,711,5820,56872,446,3
AP,14-02-2021,delta,28788,117,0,0,55,0
AP,15-02-2021,delta,18834,69,8810,5293,30,1
AP,15-02-2021,delta7,197446,678,14630,47498,414,3
AP,15-02-2021,total,13565062,881041,14630,361814,888899,7163
AP,16-02-2021,delta7,194913,703,24142,40985,404,3
AP,16-02-2021,total,13589373,881181,24142,366523,888959,7163
AP,16-02-2021,delta,24311,140,9512,4709,60,0
AP,17-02-2021,total,13615847,881238,35475,376308,889010,7165
AP,17-02-2021,delta,26474,57,11333,9785,51,2
AP,17-02-2021,delta7,192969,639,35475,41040,405,4
AP,18-02-2021,total,13644086,881292,51996,386770,889077,7166
AP,18-02-2021,delta,28239,54,16521,10462,67,1
AP,18-02-2021,delta7,190681,614,51996,42957,385,5
AP,19-02-2021,delta7,186587,585,71707,46115,396,5
AP,19-02-2021,total,13670612,881369,71707,398108,889156,7167
AP,19-02-2021,delta,26526,77,19711,11338,79,1
AP,20-02-2021,total,13697048,881439,85536,407935,889210,7167
AP,20-02-2021,delta7,179608,584,79716,51414,396,5
AP,20-02-2021,delta,26436,70,13829,9827,54,0
AP,21-02-2021,delta7,182500,539,83825,57157,429,5
AP,21-02-2021,delta,31680,72,4109,5743,88,0
AP,21-02-2021,total,13728728,881511,89645,413678,889298,7167
AP,22-02-2021,delta,18257,71,12731,13766,41,0
AP,22-02-2021,delta7,181923,541,87746,65630,440,4
AP,22-02-2021,total,13746985,881582,102376,427444,889339,7167
AP,23-02-2021,delta7,185880,485,87341,78804,450,5
AP,23-02-2021,delta,28268,84,9107,17883,70,1
AP,23-02-2021,total,13775253,881666,111483,445327,889409,7168
AP,24-02-2021,total,13807747,881732,120443,472460,889503,7168
AP,24-02-2021,delta7,191900,494,84968,96152,493,3
AP,24-02-2021,delta,32494,66,8960,27133,94,0
AP,25-02-2021,total,13843190,881806,130591,503858,889585,7168
AP,25-02-2021,delta,35443,74,10148,31398,82,0
AP,25-02-2021,delta7,199104,514,78595,117088,508,2
AP,26-02-2021,delta7,207356,508,67630,131499,525,2
AP,26-02-2021,total,13877968,881877,139337,529607,889681,7169
AP,26-02-2021,delta,34778,71,8746,25749,96,1
AP,27-02-2021,total,13915009,881963,139337,529607,889799,7169
AP,27-02-2021,delta,37041,86,0,0,118,0
AP,27-02-2021,delta7,217961,524,53801,121672,589,2
AP,28-02-2021,delta,39122,66,0,0,117,0
AP,28-02-2021,delta7,225403,518,49692,115929,618,2
AP,28-02-2021,total,13954131,882029,139337,529607,889916,7169
AP,01-03-2021,delta,20269,51,3094,11595,58,0
AP,01-03-2021,total,13974400,882080,142431,541202,889974,7169
AP,01-03-2021,delta7,227415,498,40055,113758,635,2
AP,02-03-2021,total,14010204,882137,144834,554530,890080,7169
AP,02-03-2021,delta,35804,57,2403,13328,106,0
AP,02-03-2021,delta7,234951,471,33351,109203,671,1
AP,03-03-2021,delta,36970,82,3567,19670,135,1
AP,03-03-2021,delta7,239427,487,27958,101740,712,2
AP,03-03-2021,total,14047174,882219,148401,574200,890215,7170
AP,04-03-2021,delta,45077,56,6452,19885,102,1
AP,04-03-2021,delta7,249061,469,24262,90227,732,3
AP,04-03-2021,total,14092251,882275,154853,594085,890317,7171
AP,05-03-2021,total,14143911,882369,166166,619712,890441,7172
AP,05-03-2021,delta7,265943,492,26829,90105,760,3
AP,05-03-2021,delta,51660,94,11313,25627,124,1
AP,06-03-2021,delta7,275468,499,43379,121702,757,4
AP,06-03-2021,delta,46566,93,16550,31597,115,1
AP,06-03-2021,total,14190477,882462,182716,651309,890556,7173
AP,07-03-2021,delta7,282048,491,43379,121702,776,5
AP,07-03-2021,total,14236179,882520,182716,651309,890692,7174
AP,07-03-2021,delta,45702,58,0,0,136,1
AP,08-03-2021,total,14262086,882581,195839,686405,890766,7176
AP,08-03-2021,delta,25907,61,13123,35096,74,2
AP,08-03-2021,delta7,287686,501,53408,145203,792,7
AP,09-03-2021,delta,45079,89,12535,35381,118,0
AP,09-03-2021,total,14307165,882670,208374,721786,890884,7176
AP,09-03-2021,delta7,296961,533,63540,167256,804,7
AP,10-03-2021,total,14356138,882763,216646,756593,891004,7177
AP,10-03-2021,delta,48973,93,8272,34807,120,1
AP,10-03-2021,delta7,308964,544,68245,182393,789,7
AP,11-03-2021,delta7,311690,566,62972,169811,861,8
AP,11-03-2021,total,14403941,882841,217825,763896,891178,7179
AP,11-03-2021,delta,47803,78,1179,7303,174,2
AP,12-03-2021,delta,44709,140,9757,40448,210,1
AP,12-03-2021,delta7,304739,612,61416,184632,947,8
AP,12-03-2021,total,14448650,882981,227582,804344,891388,7180
AP,13-03-2021,delta7,298621,651,50194,193594,1007,9
AP,13-03-2021,delta,40448,132,5328,40559,175,2
AP,13-03-2021,total,14489098,883113,232910,844903,891563,7182
AP,14-03-2021,delta7,298583,757,50194,193594,1169,10
AP,14-03-2021,delta,45664,164,0,0,298,2
AP,14-03-2021,total,14534762,883277,232910,844903,891861,7184
AP,15-03-2021,total,14557366,883380,242265,917551,892008,7185
AP,15-03-2021,delta,22604,103,9355,72648,147,1
AP,15-03-2021,delta7,295280,799,46426,231146,1242,9
AP,16-03-2021,total,14580783,883505,254463,980819,892269,7185
AP,16-03-2021,delta7,273618,835,46089,259033,1385,9
AP,16-03-2021,delta,23417,125,12198,63268,261,0
AP,17-03-2021,total,14611499,883642,266777,1049415,892522,7186
AP,17-03-2021,delta7,255361,879,50131,292822,1518,9
AP,17-03-2021,delta,30716,137,12314,68596,253,1
AP,18-03-2021,total,14642664,883759,276341,1129714,892740,7186
AP,18-03-2021,delta7,238723,918,58516,365818,1562,7
AP,18-03-2021,delta,31165,117,9564,80299,218,0
AP,19-03-2021,delta,31546,131,11080,86652,246,1
AP,19-03-2021,delta7,225560,909,59839,412022,1598,7
AP,19-03-2021,total,14674210,883890,287421,1216366,892986,7187
AP,20-03-2021,delta,30978,204,10767,96530,380,2
AP,20-03-2021,delta7,216090,981,65278,467993,1803,7
AP,20-03-2021,total,14705188,884094,298188,1312896,893366,7189
AP,21-03-2021,total,14736326,884357,298188,1312896,893734,7189
AP,21-03-2021,delta7,201564,1080,65278,467993,1873,5
AP,21-03-2021,delta,31138,263,0,0,368,0
AP,22-03-2021,delta7,214335,1091,65468,516594,2036,6
AP,22-03-2021,delta,35375,114,9545,121249,310,2
AP,22-03-2021,total,14771701,884471,307733,1434145,894044,7191
AP,23-03-2021,delta,33634,256,8986,99486,492,2
AP,23-03-2021,total,14805335,884727,316719,1533631,894536,7193
AP,23-03-2021,delta7,224552,1222,62256,552812,2267,8
AP,24-03-2021,total,14840401,884978,328146,1643888,895121,7197
AP,24-03-2021,delta7,228902,1336,61369,594473,2599,11
AP,24-03-2021,delta,35066,251,11427,110257,585,4
AP,25-03-2021,delta,35196,231,13006,128941,758,4
AP,25-03-2021,delta7,232933,1450,64811,643115,3139,15
AP,25-03-2021,total,14875597,885209,341152,1772829,895879,7201
AP,26-03-2021,delta7,241991,1625,66327,648939,3877,16
AP,26-03-2021,delta,40604,306,12596,92476,984,2
AP,26-03-2021,total,14916201,885515,353748,1865305,896863,7203
AP,27-03-2021,total,14958897,885892,367221,1974734,897810,7203
AP,27-03-2021,delta,42696,377,13473,109429,947,0
AP,27-03-2021,delta7,253709,1798,69033,661838,4444,14
AP,28-03-2021,total,14990039,886216,368793,1981486,898815,7205
AP,28-03-2021,delta,31142,324,1572,6752,1005,2
AP,28-03-2021,delta7,253713,1859,70605,668590,5081,16
AP,29-03-2021,total,15021364,886498,372913,2035410,899812,7210
AP,29-03-2021,delta,31325,282,4120,53924,997,5
AP,29-03-2021,delta7,249663,2027,65180,601265,5768,19
AP,30-03-2021,total,15052215,886978,382967,2121512,900805,7213
AP,30-03-2021,delta7,246880,2251,66248,587881,6269,20
AP,30-03-2021,delta,30851,480,10054,86102,993,3
AP,31-03-2021,delta7,242778,2456,65207,567928,6868,20
AP,31-03-2021,delta,30964,456,10386,90304,1184,4
AP,31-03-2021,total,15083179,887434,393353,2211816,901989,7217
AP,01-04-2021,delta7,239391,2689,65400,556121,7381,19
AP,01-04-2021,delta,31809,464,13199,117134,1271,3
AP,01-04-2021,total,15114988,887898,406552,2328950,903260,7220
AP,02-04-2021,delta7,229903,2993,57877,630672,7685,22
AP,02-04-2021,delta,31116,610,5073,167027,1288,5
AP,02-04-2021,total,15146104,888508,411625,2495977,904548,7225
AP,03-04-2021,total,15177364,889295,421747,2585721,905946,7234
AP,03-04-2021,delta,31260,787,10122,89744,1398,9
AP,03-04-2021,delta7,218467,3403,54526,610987,8136,31
AP,04-04-2021,total,15208436,890137,426186,2627356,907676,7239
AP,04-04-2021,delta,31072,842,4439,41635,1730,5
AP,04-04-2021,delta7,218397,3921,57393,645870,8861,34
AP,05-04-2021,delta7,217750,4550,66449,704315,9190,34
AP,05-04-2021,total,15239114,891048,439362,2739725,909002,7244
AP,05-04-2021,delta,30678,911,13176,112369,1326,5
AP,06-04-2021,total,15270771,891883,452961,2813650,910943,7251
AP,06-04-2021,delta,31657,835,13599,73925,1941,7
AP,06-04-2021,delta7,218556,4905,69994,692138,10138,38
AP,07-04-2021,total,15302583,892736,465089,2924901,913274,7262
AP,07-04-2021,delta,31812,853,12128,111251,2331,11
AP,07-04-2021,delta7,219404,5302,71736,713085,11285,45
AP,08-04-2021,delta,31268,915,11290,95735,2558,6
AP,08-04-2021,delta7,218863,5753,69827,691686,12572,48
AP,08-04-2021,total,15333851,893651,476379,3020636,915832,7268
AP,09-04-2021,total,15365743,894896,490044,3081189,918597,7279
AP,09-04-2021,delta7,219639,6388,78419,585212,14049,54
AP,09-04-2021,delta,31892,1245,13665,60553,2765,11
AP,10-04-2021,delta,31929,1053,32160,203315,3309,12
AP,10-04-2021,delta7,220308,6654,100457,698783,15960,57
AP,10-04-2021,total,15397672,895949,522204,3284504,921906,7291
AP,11-04-2021,delta,31719,1198,7330,78965,3495,9
AP,11-04-2021,delta7,220955,7010,103348,736113,17725,61
AP,11-04-2021,total,15429391,897147,529534,3363469,925401,7300
AP,12-04-2021,total,15463146,898238,533252,3380467,928664,7311
AP,12-04-2021,delta7,224032,7190,93890,640742,19662,67
AP,12-04-2021,delta,33755,1091,3718,16998,3263,11
AP,13-04-2021,delta7,227957,7838,81805,570113,21949,70
AP,13-04-2021,delta,35582,1483,1514,3296,4228,10
AP,13-04-2021,total,15498728,899721,534766,3383763,932892,7321
AP,14-04-2021,delta7,231877,8591,120259,1052824,23775,77
AP,14-04-2021,total,15534460,901327,585348,3977725,937049,7339
AP,14-04-2021,delta,35732,1606,50582,593962,4157,18
AP,15-04-2021,total,15570201,903072,593574,4004003,942135,7353
AP,15-04-2021,delta,35741,1745,8226,26278,5086,14
AP,15-04-2021,delta7,236350,9421,117195,983367,26303,85
AP,16-04-2021,delta,35962,2194,2679,3548,6096,20
AP,16-04-2021,total,15606163,905266,596253,4007551,948231,7373
AP,16-04-2021,delta7,240420,10370,106209,926362,29634,94
AP,17-04-2021,total,15642070,907598,597947,4010028,955455,7388
AP,17-04-2021,delta7,244398,11649,75743,725524,33549,97
AP,17-04-2021,delta,35907,2332,1694,2477,7224,15
AP,18-04-2021,delta7,248601,12794,70342,649679,36636,110
AP,18-04-2021,total,15677992,909941,599876,4013148,962037,7410
AP,18-04-2021,delta,35922,2343,1929,3120,6582,22
AP,19-04-2021,delta,37765,2569,16251,127709,5963,27
AP,19-04-2021,delta7,252611,14272,82875,760390,39336,126
AP,19-04-2021,total,15715757,912510,616127,4140857,968000,7437
AP,20-04-2021,delta7,254951,15905,158157,851050,44095,151
AP,20-04-2021,delta,37922,3116,76796,93956,8987,35
AP,20-04-2021,total,15753679,915626,692923,4234813,976987,7472
AP,21-04-2021,delta7,258838,17658,125932,279499,49654,171
AP,21-04-2021,delta,39619,3359,18357,22411,9716,38
AP,21-04-2021,total,15793298,918985,711280,4257224,986703,7510
AP,22-04-2021,total,15835169,922977,992329,4337751,997462,7541
AP,22-04-2021,delta,41871,3992,281049,80527,10759,31
AP,22-04-2021,delta7,264968,19905,398755,333748,55327,188
AP,23-04-2021,total,15880750,927418,1090199,4464815,1009228,7579
AP,23-04-2021,delta,45581,4441,97870,127064,11766,38
AP,23-04-2021,delta7,274587,22152,493946,457264,60997,206
AP,24-04-2021,total,15931722,931839,1126695,4543673,1020926,7616
AP,24-04-2021,delta7,289652,24241,528748,533645,65471,228
AP,24-04-2021,delta,50972,4421,36496,78858,11698,37
AP,25-04-2021,delta7,316615,26202,530794,534810,71523,275
AP,25-04-2021,total,15994607,936143,1130670,4547958,1033560,7685
AP,25-04-2021,delta,62885,4304,3975,4285,12634,69
AP,26-04-2021,delta,74041,4431,94051,214143,9881,51
AP,26-04-2021,total,16068648,940574,1224721,4762101,1043441,7736
AP,26-04-2021,delta7,352891,28064,608594,621244,75441,299
AP,27-04-2021,delta,74435,7055,49057,142095,11434,64
AP,27-04-2021,delta7,389404,32003,580855,669383,77888,328
AP,27-04-2021,total,16143083,947629,1273778,4904196,1054875,7800
AP,28-04-2021,total,16217831,954062,1327070,4955417,1069544,7871
AP,28-04-2021,delta7,424533,35077,615790,698193,82841,361
AP,28-04-2021,delta,74748,6433,53292,51221,14669,71
AP,29-04-2021,delta7,468697,39273,373204,650769,86874,387
AP,29-04-2021,delta,86035,8188,38463,33103,14792,57
AP,29-04-2021,total,16303866,962250,1365533,4988520,1084336,7928
AP,30-04-2021,delta,86494,8468,101731,124033,17354,64
AP,30-04-2021,total,16390360,970718,1467264,5112553,1101690,7992
AP,30-04-2021,delta7,509610,43300,377065,647738,92462,413
AP,01-05-2021,total,16488574,982297,1521734,5178514,1121102,8053
AP,01-05-2021,delta7,556852,50458,395039,634841,100176,437
AP,01-05-2021,delta,98214,11579,54470,65961,19412,61
AP,02-05-2021,delta,114299,11411,-1802,-2140,23920,83
AP,02-05-2021,delta7,608266,57565,389262,628416,111462,451
AP,02-05-2021,total,16602873,993708,1519932,5176374,1145022,8136
AP,03-05-2021,delta7,649500,63361,312072,430144,120553,471
AP,03-05-2021,delta,115275,10227,16861,15871,18972,71
AP,03-05-2021,total,16718148,1003935,1536793,5192245,1163994,8207
AP,04-05-2021,total,16833932,1016142,1543745,5198955,1184028,8289
AP,04-05-2021,delta7,690849,68513,269967,294759,129153,489
AP,04-05-2021,delta,115784,12207,6952,6710,20034,82
AP,05-05-2021,total,16950299,1027270,1673973,5242484,1206232,8374
AP,05-05-2021,delta,116367,11128,130228,43529,22204,85
AP,05-05-2021,delta7,732468,73208,346903,287067,136688,503
AP,06-05-2021,total,17060446,1037411,1794315,5275927,1228186,8446
AP,06-05-2021,delta7,756580,75161,428782,287407,143850,518
AP,06-05-2021,delta,110147,10141,120342,33443,21954,72
AP,07-05-2021,delta7,770510,79442,394455,193327,143684,527
AP,07-05-2021,total,17160870,1050160,1861719,5305880,1245374,8519
AP,07-05-2021,delta,100424,12749,67404,29953,17188,73
AP,08-05-2021,delta,101571,19272,111729,15143,20065,96
AP,08-05-2021,delta7,773867,87135,451714,142509,144337,562
AP,08-05-2021,total,17262441,1069432,1973448,5321023,1265439,8615
AP,09-05-2021,delta,105494,18832,8048,5698,22164,92
AP,09-05-2021,delta7,765062,94556,461564,150347,142581,571
AP,09-05-2021,total,17367935,1088264,1981496,5326721,1287603,8707
AP,10-05-2021,delta7,709911,100496,445933,135249,138595,584
AP,10-05-2021,delta,60124,16167,1230,773,14986,84
AP,10-05-2021,total,17428059,1104431,1982726,5327494,1302589,8791
AP,11-05-2021,total,17514937,1118933,2011929,5328552,1322934,8899
AP,11-05-2021,delta,86878,14502,29203,1058,20345,108
AP,11-05-2021,delta7,681005,102791,468184,129597,138906,610
AP,12-05-2021,total,17605687,1138028,2043245,5330276,1344386,8988
AP,12-05-2021,delta,90750,19095,31316,1724,21452,89
AP,12-05-2021,delta7,655388,110758,369272,87792,138154,614
AP,13-05-2021,delta7,641687,119255,286286,56918,138599,631
AP,13-05-2021,total,17702133,1156666,2080601,5332845,1366785,9077
AP,13-05-2021,delta,96446,18638,37356,2569,22399,89
AP,14-05-2021,total,17791220,1175843,2094993,5333983,1388803,9173
AP,14-05-2021,delta,89087,19177,14392,1138,22018,96
AP,14-05-2021,delta7,630350,125683,233274,28103,143429,654
AP,15-05-2021,delta,89535,18739,70698,2851,22517,98
AP,15-05-2021,delta7,618314,125150,192243,15811,145881,656
AP,15-05-2021,total,17880755,1194582,2165691,5336834,1411320,9271
AP,16-05-2021,delta,94550,21101,9565,941,24171,101
AP,16-05-2021,delta7,607370,127419,193760,11054,147888,665
AP,16-05-2021,total,17975305,1215683,2175256,5337775,1435491,9372
AP,17-05-2021,total,18049054,1233017,2224905,5344541,1454052,9481
AP,17-05-2021,delta7,620995,128586,242179,17047,151463,690
AP,17-05-2021,delta,73749,17334,49649,6766,18561,109
AP,18-05-2021,delta7,625370,135358,267785,21314,152438,681
AP,18-05-2021,delta,91253,21274,54809,5325,21320,99
AP,18-05-2021,total,18140307,1254291,2279714,5349866,1475372,9580
AP,19-05-2021,delta,101330,24819,24272,6743,23160,106
AP,19-05-2021,delta7,635950,141082,260741,26333,154146,698
AP,19-05-2021,total,18241637,1279110,2303986,5356609,1498532,9686
AP,20-05-2021,total,18342918,1302208,2317398,5539622,1521142,9800
AP,20-05-2021,delta,101281,23098,13412,183013,22610,114
AP,20-05-2021,delta7,640785,145542,236797,206777,154357,723
AP,21-05-2021,delta,92231,20811,22247,8989,20937,104
AP,21-05-2021,delta7,643929,147176,244652,214628,153276,731
AP,21-05-2021,total,18435149,1323019,2339645,5548611,1542079,9904
AP,22-05-2021,delta7,645003,146773,181549,221666,150740,751
AP,22-05-2021,total,18525758,1341355,2347240,5558500,1562060,10022
AP,22-05-2021,delta,90609,18336,7595,9889,19981,118
AP,23-05-2021,total,18617387,1361464,2349884,5565294,1580827,10126
AP,23-05-2021,delta,91629,20109,2644,6794,18767,104
AP,23-05-2021,delta7,642082,145781,174628,227519,145336,754
AP,24-05-2021,total,18676222,1379837,2365953,5657588,1593821,10222
AP,24-05-2021,delta,58835,18373,16069,92294,12994,96
AP,24-05-2021,delta7,627168,146820,141048,313047,139769,741
